_id,Produto,Categoria do Produto,Preço,Data da Compra,Valor do Frete
65955a121b7c4edbe6511c24,Carrinho controle remoto,brinquedos,93.95,2022-03-13,2.5869939269
65955a121b7c4edbe6511c25,Bateria,instrumentos musicais,848.46,2022-03-13,45.8649546404
65955a121b7c4edbe6511c26,Mesa de jantar,moveis,267.6,2022-03-13,11.8333340176
65955a121b7c4edbe6511c27,Blocos de montar,brinquedos,56.52,2022-03-13,0.0
65955a121b7c4edbe6511c28,Modelagem preditiva,livros,68.43,2022-03-13,1.2281307013
65955a121b7c4edbe6511c29,Smart TV,eletronicos,1708.94,2022-03-13,97.2378492052
65955a121b7c4edbe6511c2a,TV Led UHD 4K,eletronicos,3646.25,2023-03-13,194.4406199202
65955a121b7c4edbe6511c2b,Bola de basquete,esporte e lazer,44.26,2023-03-13,0.0
65955a121b7c4edbe6511c2c,Bateria,instrumentos musicais,703.41,2023-03-13,37.7375922675
65955a121b7c4edbe6511c2d,Impressora,eletronicos,433.37,2023-03-13,20.6600878145
65955a121b7c4edbe6511c2e,Lavadora de roupas,eletrodomesticos,1908.18,2023-03-13,99.1892834906
65955a121b7c4edbe6511c2f,Jogo de copos,utilidades domesticas,34.14,2023-03-13,0.0
65955a121b7c4edbe6511c30,Dinossauro Rex,brinquedos,20.9,2023-03-13,2.0012772994
65955a121b7c4edbe6511c31,Jogo de tabuleiro,brinquedos,344.8,2023-03-13,19.046574853
65955a121b7c4edbe6511c32,Violão,instrumentos musicais,288.1,2023-03-13,12.9248973453
65955a121b7c4edbe6511c33,Corda de pular,esporte e lazer,33.84,2023-03-13,0.0
65955a121b7c4edbe6511c34,Smart TV,eletronicos,2139.37,2023-03-13,114.8034315864
65955a121b7c4edbe6511c35,Assistente virtual,eletronicos,346.81,2023-03-13,16.0510282219
65955a121b7c4edbe6511c3e,Jogo de panelas,utilidades domesticas,110.76,2021-04-13,6.4287413143
65955a121b7c4edbe6511c3f,Kit banquetas,moveis,410.73,2021-04-13,22.3964018479
65955a121b7c4edbe6511c40,Cama king,moveis,618.54,2021-04-13,30.5198332484
65955a121b7c4edbe6511c41,Poltrona,moveis,341.92,2021-04-13,15.790650433
65955a121b7c4edbe6511c42,Xadrez de madeira,brinquedos,40.4,2021-04-13,0.0
65955a121b7c4edbe6511c43,Cama box,moveis,546.43,2021-04-13,26.6801926844
65955a121b7c4edbe6511c44,Smart TV,eletronicos,2467.6,2021-04-13,131.9233809882
65955a121b7c4edbe6511c45,Lava louças,eletrodomesticos,1765.66,2021-04-13,91.6005222483
65955a121b7c4edbe6511c46,Cubo mágico 8x8,brinquedos,17.59,2022-04-13,1.2253913944
65955a121b7c4edbe6511c47,Copo térmico,esporte e lazer,86.9,2022-04-13,5.1534285593
65955a121b7c4edbe6511c48,Headset,eletronicos,274.28,2022-04-13,12.1890239214
65955a121b7c4edbe6511c49,Mesa de jantar,moveis,422.23,2022-04-13,22.7712540739
65955a121b7c4edbe6511c4a,Lava louças,eletrodomesticos,1505.5,2022-04-13,80.6944503734
65955a121b7c4edbe6511c4b,Jogo de tabuleiro,brinquedos,290.18,2022-04-13,15.7343379301
65955a121b7c4edbe6511c4c,Bola de vôlei,esporte e lazer,77.19,2022-04-13,1.6945743477
65955a121b7c4edbe6511c4d,Celular Plus X42,eletronicos,3176.17,2022-04-13,169.4046232072
65955a121b7c4edbe6511c4e,Guarda roupas,moveis,699.75,2022-04-13,34.8440214359
65955a121b7c4edbe6511c56,Celular Plus X42,eletronicos,1934.39,2021-05-13,103.888863249
65955a121b7c4edbe6511c57,Bicicleta,esporte e lazer,560.87,2021-05-13,27.449079243
65955a121b7c4edbe6511c58,Blocos de montar,brinquedos,35.57,2021-05-13,0.0
65955a121b7c4edbe6511c59,Boneca bebê,brinquedos,55.68,2021-05-13,3.4910574816
65955a121b7c4edbe6511c5a,Blocos de montar,brinquedos,32.94,2021-05-13,2.2850604283
65955a121b7c4edbe6511c5b,Lava louças,eletrodomesticos,1503.3,2021-05-13,80.3349792789
65955a121b7c4edbe6511c5c,Celular Plus X42,eletronicos,3314.85,2021-05-13,174.0902291594
65955a121b7c4edbe6511c5d,Cubo mágico 8x8,brinquedos,11.92,2021-05-13,7.014318505
65955a121b7c4edbe6511c5e,Geladeira,eletrodomesticos,2239.38,2021-05-13,122.4040643637
65955a121b7c4edbe6511c5f,Corda de pular,esporte e lazer,17.56,2022-05-13,0.0
65955a121b7c4edbe6511c60,Blocos de montar,brinquedos,50.41,2022-05-13,3.2152853715
65955a121b7c4edbe6511c61,Pandeiro,instrumentos musicais,56.93,2022-05-13,3.5624557567
65955a121b7c4edbe6511c62,Celular ABXY,eletronicos,1362.37,2022-05-13,72.8252298498
65955a121b7c4edbe6511c63,Bola de basquete,esporte e lazer,37.65,2022-05-13,2.6917613842
65955a121b7c4edbe6511c64,Tablet ABXY,eletronicos,2260.98,2022-05-13,117.9748221258
65955a121b7c4edbe6511c65,Assistente virtual,eletronicos,166.75,2022-05-13,9.1620617574
65955a121b7c4edbe6511c66,Cômoda,moveis,401.22,2022-05-13,21.8900229578
65955a121b7c4edbe6511c69,Guarda roupas,moveis,657.9,2021-06-13,35.9196109462
65955a121b7c4edbe6511c6a,Celular Plus X42,eletronicos,2487.57,2021-06-13,130.0400579516
65955a121b7c4edbe6511c6b,Jogo de copos,utilidades domesticas,49.22,2021-06-13,3.3078290769
65955a121b7c4edbe6511c6c,Bola de basquete,esporte e lazer,86.79,2021-06-13,10.8632417873
65955a121b7c4edbe6511c6d,Copo térmico,esporte e lazer,72.76,2021-06-13,7.0380674313
65955a121b7c4edbe6511c6e,Mesa de centro,moveis,295.35,2021-06-13,13.3109380344
65955a121b7c4edbe6511c6f,Dashboards com Power BI,livros,43.94,2021-06-13,8.5816081974
65955a121b7c4edbe6511c70,Xadrez de madeira,brinquedos,28.97,2021-06-13,2.0688303361
65955a121b7c4edbe6511c71,Carrinho controle remoto,brinquedos,84.71,2021-06-13,2.0949917245
65955a121b7c4edbe6511c72,TV Led UHD 4K,eletronicos,2999.21,2021-06-13,157.2833487319
65955a121b7c4edbe6511c73,Assistente virtual,eletronicos,338.83,2021-06-13,18.3304549748
65955a121b7c4edbe6511c74,Iniciando em programação,livros,89.83,2021-06-13,5.6715924301
65955a121b7c4edbe6511c75,Smart TV,eletronicos,2438.43,2022-06-13,130.3701662433
65955a121b7c4edbe6511c76,Iniciando em programação,livros,59.3,2022-06-13,0.0
65955a121b7c4edbe6511c77,Lava louças,eletrodomesticos,1750.68,2022-06-13,93.5015691565
65955a121b7c4edbe6511c78,Cubo mágico 8x8,brinquedos,11.68,2022-06-13,0.0
65955a121b7c4edbe6511c79,TV Led UHD 4K,eletronicos,3712.69,2022-06-13,198.3765853802
65955a121b7c4edbe6511c7a,Cubo mágico 8x8,brinquedos,27.64,2022-06-13,7.7136822343
65955a121b7c4edbe6511c7b,Faqueiro,utilidades domesticas,46.72,2022-06-13,0.0
65955a121b7c4edbe6511c83,Bicicleta,esporte e lazer,859.71,2021-07-13,46.060097054
65955a121b7c4edbe6511c84,Guarda roupas,moveis,600.99,2021-07-13,33.6537038317
65955a121b7c4edbe6511c85,Panela de pressão,utilidades domesticas,123.93,2021-07-13,4.1833387349
65955a121b7c4edbe6511c86,Cubo mágico 8x8,brinquedos,12.41,2022-07-13,0.0
65955a121b7c4edbe6511c87,Cama box,moveis,652.74,2022-07-13,35.2875458197
65955a121b7c4edbe6511c88,Violão,instrumentos musicais,584.52,2022-07-13,28.7083705943
65955a121b7c4edbe6511c89,Bola de basquete,esporte e lazer,64.15,2022-07-13,3.946899036
65955a121b7c4edbe6511c8a,Jogo de tabuleiro,brinquedos,279.58,2022-07-13,15.8266417426
65955a121b7c4edbe6511c8b,Mochila,esporte e lazer,126.0,2022-07-13,7.2402254663
65955a121b7c4edbe6511c8c,Kit banquetas,moveis,333.54,2022-07-13,15.3444406434
65955a121b7c4edbe6511c94,Blocos de montar,brinquedos,47.49,2021-08-13,8.9083139961
65955a121b7c4edbe6511c95,Jogo de copos,utilidades domesticas,55.98,2021-08-13,3.5118711147
65955a121b7c4edbe6511c96,Celular ABXY,eletronicos,1733.71,2021-08-13,93.713957147
65955a121b7c4edbe6511c97,Guitarra,instrumentos musicais,1202.06,2021-08-13,64.5371832434
65955a121b7c4edbe6511c98,Kit banquetas,moveis,335.52,2021-08-13,18.1542074326
65955a121b7c4edbe6511c99,Dashboards com Power BI,livros,55.41,2021-08-13,0.0
65955a121b7c4edbe6511c9a,Cômoda,moveis,377.46,2021-08-13,20.6297139731
65955a121b7c4edbe6511c9b,Mochila,esporte e lazer,121.46,2021-08-13,6.9984841244
65955a121b7c4edbe6511c9c,Modelagem preditiva,livros,69.9,2022-08-13,4.0050906213
65955a121b7c4edbe6511c9d,Geladeira,eletrodomesticos,1974.39,2022-08-13,105.4134536465
65955a121b7c4edbe6511c9e,Cama king,moveis,1290.54,2022-08-13,75.0969868999
65955a121b7c4edbe6511c9f,Mesa de jantar,moveis,322.02,2022-08-13,18.086444066
65955a121b7c4edbe6511ca0,Smartwatch,eletronicos,284.25,2022-08-13,15.6665618864
65955a121b7c4edbe6511ca1,Bola de vôlei,esporte e lazer,59.54,2022-08-13,3.8573380302
65955a121b7c4edbe6511ca2,Headset,eletronicos,81.83,2022-08-13,5.0442134729
65955a121b7c4edbe6511ca3,Secadora de roupas,eletrodomesticos,1318.52,2022-08-13,67.7916624259
65955a121b7c4edbe6511ca8,Cubo mágico 8x8,brinquedos,27.68,2021-09-13,0.0
65955a121b7c4edbe6511ca9,Impressora,eletronicos,491.99,2021-09-13,26.4801133042
65955a121b7c4edbe6511caa,Bola de vôlei,esporte e lazer,68.85,2021-09-13,4.6059032036
65955a121b7c4edbe6511cab,Celular ABXY,eletronicos,1371.06,2021-09-13,70.5892593644
65955a121b7c4edbe6511cac,Secadora de roupas,eletrodomesticos,1521.34,2021-09-13,81.8951933701
65955a121b7c4edbe6511cad,Jogo de panelas,utilidades domesticas,280.71,2021-09-13,15.4732280005
65955a121b7c4edbe6511cae,Copo térmico,esporte e lazer,57.18,2021-09-13,3.570927969
65955a121b7c4edbe6511caf,Poltrona,moveis,264.48,2021-09-13,11.6672034038
65955a121b7c4edbe6511cb0,Cubo mágico 8x8,brinquedos,21.38,2021-09-13,2.0268358553
65955a121b7c4edbe6511cb1,Violão,instrumentos musicais,363.08,2022-09-13,20.2213328838
65955a121b7c4edbe6511cb2,Dinossauro Rex,brinquedos,21.64,2022-09-13,7.3942002848
65955a121b7c4edbe6511cb3,Cama box,moveis,445.51,2022-09-13,21.3065062925
65955a121b7c4edbe6511cb4,Boneca bebê,brinquedos,70.34,2022-09-13,1.3298324553
65955a121b7c4edbe6511cb5,Geladeira,eletrodomesticos,3314.11,2022-09-13,182.7083227059
65955a121b7c4edbe6511cb6,Jogo de panelas,utilidades domesticas,153.17,2022-09-13,8.6869462279
65955a121b7c4edbe6511cb7,Mesa de centro,moveis,277.78,2022-09-13,12.375388392
65955a121b7c4edbe6511cb8,Bateria,instrumentos musicais,1215.5,2022-09-13,65.2479832748
65955a121b7c4edbe6511cb9,Jogo de tabuleiro,brinquedos,203.95,2022-09-13,11.7995717682
65955a121b7c4edbe6511cba,Sofá retrátil,moveis,858.22,2022-09-13,43.2820721942
65955a121b7c4edbe6511cbb,Mesa de centro,moveis,160.67,2022-09-13,10.207988492
65955a121b7c4edbe6511cc6,Bola de basquete,esporte e lazer,48.83,2021-10-13,2.8831765084
65955a121b7c4edbe6511cc7,Headset,eletronicos,197.77,2021-10-13,11.419072703
65955a121b7c4edbe6511cc8,Fogão,eletrodomesticos,1009.7,2021-10-13,58.2435261266
65955a121b7c4edbe6511cc9,Celular Plus X42,eletronicos,2424.54,2021-10-13,129.9878761799
65955a121b7c4edbe6511cca,Mesa de centro,moveis,249.4,2021-10-13,22.3741860691
65955a121b7c4edbe6511ccb,Jogo de copos,utilidades domesticas,43.16,2021-10-13,0.0
65955a121b7c4edbe6511ccc,Corda de pular,esporte e lazer,18.56,2021-10-13,1.6752763146
65955a121b7c4edbe6511ccd,Kit banquetas,moveis,445.18,2022-10-13,23.9876216276
65955a121b7c4edbe6511cce,Assistente virtual,eletronicos,267.11,2022-10-13,15.1112191003
65955a121b7c4edbe6511ccf,Modelagem preditiva,livros,74.5,2022-10-13,1.5513399403
65955a121b7c4edbe6511cd0,Panela de pressão,utilidades domesticas,126.03,2022-10-13,4.2951574173
65955a121b7c4edbe6511cd1,Corda de pular,esporte e lazer,32.95,2022-10-13,10.8488747381
65955a121b7c4edbe6511cd2,Jogo de copos,utilidades domesticas,41.2,2022-10-13,3.0821912288
65955a121b7c4edbe6511cd3,Cama king,moveis,701.25,2022-10-13,34.9238919233
65955a121b7c4edbe6511cd4,Cama king,moveis,1068.33,2022-10-13,54.4697975985
65955a121b7c4edbe6511ce6,Guarda roupas,moveis,679.61,2021-11-13,36.475964771
65955a121b7c4edbe6511ce7,Cadeira de escritório,moveis,594.66,2021-11-13,38.0434703878
65955a121b7c4edbe6511ce8,Cubo mágico 8x8,brinquedos,23.65,2021-11-13,2.1477065262
65955a121b7c4edbe6511ce9,Violão,instrumentos musicais,529.18,2021-11-13,25.7616820793
65955a121b7c4edbe6511cea,Iniciando em programação,livros,74.01,2021-11-13,7.1046261708
65955a121b7c4edbe6511ceb,Cadeira de escritório,moveis,508.74,2021-11-13,24.6733135711
65955a121b7c4edbe6511cec,Dinossauro Rex,brinquedos,21.01,2021-11-13,2.0585671256
65955a121b7c4edbe6511ced,Fogão,eletrodomesticos,571.85,2021-11-13,30.9803966695
65955a121b7c4edbe6511cee,Fogão,eletrodomesticos,813.47,2021-11-13,40.8992693202
65955a121b7c4edbe6511cef,Faqueiro,utilidades domesticas,44.66,2021-11-13,8.6199460313
65955a121b7c4edbe6511cf0,Cômoda,moveis,350.5,2021-11-13,16.2475096209
65955a121b7c4edbe6511cf1,Guarda roupas,moveis,658.62,2021-11-13,35.9579487801
65955a121b7c4edbe6511cf2,Smart TV,eletronicos,1886.35,2022-11-13,98.0269016641
65955a121b7c4edbe6511cf3,Poltrona,moveis,264.53,2022-11-13,11.6698657534
65955a121b7c4edbe6511cf4,Micro-ondas,eletrodomesticos,833.85,2022-11-13,41.984443009
65955a121b7c4edbe6511cf5,Mesa de jantar,moveis,249.15,2022-11-13,13.7927529458
65955a121b7c4edbe6511cf6,Micro-ondas,eletrodomesticos,776.66,2022-11-13,38.9392475596
65955a121b7c4edbe6511d00,Bicicleta,esporte e lazer,568.07,2021-12-13,27.8324575825
65955a121b7c4edbe6511d01,Guarda roupas,moveis,617.69,2021-12-13,30.4745733055
65955a121b7c4edbe6511d02,Faqueiro,utilidades domesticas,71.09,2021-12-13,1.369767699
65955a121b7c4edbe6511d03,Smart TV,eletronicos,1796.72,2021-12-13,96.201039266
65955a121b7c4edbe6511d04,Secadora de roupas,eletrodomesticos,1258.99,2021-12-13,64.6218690162
65955a121b7c4edbe6511d05,Celular Plus X42,eletronicos,1872.98,2021-12-13,105.9724857067
65955a121b7c4edbe6511d06,Iniciando em programação,livros,61.18,2021-12-13,0.0
65955a121b7c4edbe6511d07,Fone de ouvido,eletronicos,121.2,2021-12-13,7.140547532
65955a121b7c4edbe6511d08,Blocos de montar,brinquedos,49.48,2021-12-13,0.0
65955a121b7c4edbe6511d09,Guitarra,instrumentos musicais,1163.84,2022-12-13,62.5020832246
65955a121b7c4edbe6511d0a,Bateria,instrumentos musicais,634.08,2022-12-13,31.3472914978
65955a121b7c4edbe6511d0b,Cama king,moveis,862.95,2022-12-13,43.5339304644
65955a121b7c4edbe6511d0c,Guarda roupas,moveis,620.03,2022-12-13,30.5991712658
65955a121b7c4edbe6511d0d,Celular ABXY,eletronicos,1410.97,2022-12-13,81.3718431193
65955a121b7c4edbe6511d0e,Jogo de tabuleiro,brinquedos,254.87,2022-12-13,14.2580728987
65955a121b7c4edbe6511d0f,Headset,eletronicos,348.94,2022-12-13,18.8631311563
65955a121b7c4edbe6511d10,Jogo de panelas,utilidades domesticas,252.88,2022-12-13,13.7482251436
65955a121b7c4edbe6511d18,Celular ABXY,eletronicos,1520.56,2021-01-14,78.5496846081
65955a121b7c4edbe6511d19,TV Led UHD 4K,eletronicos,3213.28,2021-01-14,168.681932223
65955a121b7c4edbe6511d1a,Impressora,eletronicos,377.96,2021-01-14,28.202880837
65955a121b7c4edbe6511d1b,Panela de pressão,utilidades domesticas,124.92,2021-01-14,4.2360532566
65955a121b7c4edbe6511d1c,Dashboards com Power BI,livros,42.94,2021-01-14,0.0
65955a121b7c4edbe6511d1d,Headset,eletronicos,303.62,2022-01-14,13.7512906549
65955a121b7c4edbe6511d1e,Bateria,instrumentos musicais,546.01,2022-01-14,38.9306830073
65955a121b7c4edbe6511d1f,Cama box,moveis,816.04,2022-01-14,41.0361140886
65955a121b7c4edbe6511d20,Guarda roupas,moveis,633.86,2022-01-14,34.2822426184
65955a121b7c4edbe6511d21,Sofá retrátil,moveis,979.4,2022-01-14,63.796131773
65955a121b7c4edbe6511d22,Jogo de copos,utilidades domesticas,39.02,2022-01-14,2.3608235208
65955a121b7c4edbe6511d23,Micro-ondas,eletrodomesticos,1047.53,2022-01-14,56.308925632
65955a121b7c4edbe6511d24,TV Led UHD 4K,eletronicos,3957.62,2022-01-14,211.2576238709
65955a121b7c4edbe6511d25,Copo térmico,esporte e lazer,74.02,2022-01-14,4.2244682267
65955a121b7c4edbe6511d26,Guarda roupas,moveis,644.77,2023-01-14,34.8631672967
65955a121b7c4edbe6511d27,Assistente virtual,eletronicos,305.84,2023-01-14,13.8694989762
65955a121b7c4edbe6511d28,TV Led UHD 4K,eletronicos,2026.87,2023-01-14,115.7267394745
65955a121b7c4edbe6511d29,Smartwatch,eletronicos,231.72,2023-01-14,9.9228319591
65955a121b7c4edbe6511d2a,Cômoda,moveis,382.76,2023-01-14,21.067830654
65955a121b7c4edbe6511d2b,Tablet ABXY,eletronicos,1606.82,2023-01-14,83.1427701032
65955a121b7c4edbe6511d2c,Fogão,eletrodomesticos,1364.3,2023-01-14,73.1711356244
65955a121b7c4edbe6511d2d,Tablet ABXY,eletronicos,1447.21,2023-01-14,77.3483555203
65955a121b7c4edbe6511d2e,Cama box,moveis,711.39,2023-01-14,38.1625032604
65955a121b7c4edbe6511d2f,Celular ABXY,eletronicos,1217.48,2023-01-14,76.4731755323
65955a121b7c4edbe6511d30,Poltrona,moveis,342.81,2023-01-14,15.8380402555
65955a121b7c4edbe6511d3a,Poltrona,moveis,379.56,2021-02-14,17.7948671967
65955a121b7c4edbe6511d3b,Ciência de dados com python,livros,72.98,2021-02-14,1.4704045131
65955a121b7c4edbe6511d3c,Kit banquetas,moveis,318.22,2021-02-14,17.4753621909
65955a121b7c4edbe6511d3d,Impressora,eletronicos,474.13,2021-02-14,22.8304351919
65955a121b7c4edbe6511d3e,Corda de pular,esporte e lazer,25.45,2021-02-14,0.0
65955a121b7c4edbe6511d3f,Xadrez de madeira,brinquedos,40.2,2021-02-14,0.0
65955a121b7c4edbe6511d40,Lava louças,eletrodomesticos,1552.44,2021-02-14,87.1427983456
65955a121b7c4edbe6511d41,Micro-ondas,eletrodomesticos,608.48,2021-02-14,32.9308339716
65955a121b7c4edbe6511d42,Fogão,eletrodomesticos,710.01,2021-02-14,38.089022412
65955a121b7c4edbe6511d43,Mochila,esporte e lazer,144.42,2021-02-14,7.9730564351
65955a121b7c4edbe6511d44,Carrinho controle remoto,brinquedos,86.06,2021-02-14,5.1135406219
65955a121b7c4edbe6511d45,Bateria,instrumentos musicais,1070.35,2021-02-14,57.2816942673
65955a121b7c4edbe6511d46,Copo térmico,esporte e lazer,72.14,2022-02-14,4.7296531487
65955a121b7c4edbe6511d47,Celular Plus X42,eletronicos,2823.74,2022-02-14,147.9400991165
65955a121b7c4edbe6511d48,Guitarra,instrumentos musicais,1058.35,2022-02-14,53.9383926223
65955a121b7c4edbe6511d49,Mesa de jantar,moveis,269.83,2022-02-14,15.054647893
65955a121b7c4edbe6511d4a,Smart TV,eletronicos,1818.78,2022-02-14,94.4290024419
65955a121b7c4edbe6511d4b,Assistente virtual,eletronicos,314.44,2022-02-14,17.2740885627
65955a121b7c4edbe6511d4c,Headset,eletronicos,343.69,2022-02-14,15.8848976081
65955a121b7c4edbe6511d4d,Celular Plus X42,eletronicos,3038.04,2022-02-14,162.049616258
65955a121b7c4edbe6511d4e,Corda de pular,esporte e lazer,13.53,2022-02-14,0.0
65955a121b7c4edbe6511d4f,Kit banquetas,moveis,362.7,2023-02-14,16.8971229184
65955a121b7c4edbe6511d50,Dashboards com Power BI,livros,44.69,2023-02-14,0.0
65955a121b7c4edbe6511d51,Tablet ABXY,eletronicos,807.7,2023-02-14,44.6603894646
65955a121b7c4edbe6511d52,Celular Plus X42,eletronicos,2215.64,2023-02-14,118.5072689856
65955a121b7c4edbe6511d53,Assistente virtual,eletronicos,374.07,2023-02-14,23.0819184692
65955a121b7c4edbe6511d54,Celular Plus X42,eletronicos,2309.83,2023-02-14,120.5759376653
65955a121b7c4edbe6511d55,Cama box,moveis,555.09,2023-02-14,35.9364869304
65955a121b7c4edbe6511d60,Lava louças,eletrodomesticos,1938.89,2021-03-14,109.6196739013
65955a121b7c4edbe6511d61,Celular Plus X42,eletronicos,2664.27,2021-03-14,142.7527774753
65955a121b7c4edbe6511d62,Cubo mágico 8x8,brinquedos,13.65,2021-03-14,0.0
65955a121b7c4edbe6511d63,Guitarra,instrumentos musicais,848.04,2021-03-14,45.4443555655
65955a121b7c4edbe6511d64,TV Led UHD 4K,eletronicos,3315.39,2021-03-14,177.0656479936
65955a121b7c4edbe6511d65,Celular Plus X42,eletronicos,3352.98,2021-03-14,184.7780332692
65955a121b7c4edbe6511d66,TV Led UHD 4K,eletronicos,3244.57,2021-03-14,173.6520066986
65955a121b7c4edbe6511d67,Kit banquetas,moveis,425.88,2022-03-14,20.2612678474
65955a121b7c4edbe6511d68,Assistente virtual,eletronicos,195.66,2022-03-14,8.0027454421
65955a121b7c4edbe6511d69,Mesa de centro,moveis,271.69,2022-03-14,12.0511142132
65955a121b7c4edbe6511d6a,Carrinho controle remoto,brinquedos,109.09,2022-03-14,3.3931533796
65955a121b7c4edbe6511d6b,Fone de ouvido,eletronicos,136.2,2022-03-14,4.8366793218
65955a121b7c4edbe6511d6c,Carrinho controle remoto,brinquedos,83.64,2022-03-14,10.6955137637
65955a121b7c4edbe6511d6d,Ciência de dados com python,livros,53.75,2022-03-14,3.1508026105
65955a121b7c4edbe6511d6e,Xadrez de madeira,brinquedos,44.6,2022-03-14,0.0
65955a121b7c4edbe6511d6f,Geladeira,eletrodomesticos,2932.91,2022-03-14,153.7530731891
65955a121b7c4edbe6511d70,Corda de pular,esporte e lazer,11.29,2022-03-14,1.1322630603
65955a121b7c4edbe6511d71,Mesa de jantar,moveis,360.19,2023-03-14,16.7634729695
65955a121b7c4edbe6511d72,Violão,instrumentos musicais,331.35,2023-03-14,18.1744951906
65955a121b7c4edbe6511d73,Jogo de tabuleiro,brinquedos,174.57,2023-03-14,6.8797663894
65955a121b7c4edbe6511d7a,Carrinho controle remoto,brinquedos,115.74,2021-04-14,3.7472458737
65955a121b7c4edbe6511d7b,Impressora,eletronicos,414.8,2021-04-14,19.6712911805
65955a121b7c4edbe6511d7c,Headset,eletronicos,234.56,2021-04-14,18.7315497355
65955a121b7c4edbe6511d7d,Guitarra,instrumentos musicais,1153.98,2021-04-14,59.0304024287
65955a121b7c4edbe6511d7e,Dinossauro Rex,brinquedos,24.77,2021-04-14,1.850032507
65955a121b7c4edbe6511d7f,Guarda roupas,moveis,681.04,2021-04-14,33.8477702231
65955a121b7c4edbe6511d80,Secadora de roupas,eletrodomesticos,1255.17,2021-04-14,64.4184655083
65955a121b7c4edbe6511d81,Panela de pressão,utilidades domesticas,111.3,2022-04-14,3.5108292311
65955a121b7c4edbe6511d82,Headset,eletronicos,193.49,2022-04-14,20.1600535298
65955a121b7c4edbe6511d83,Boneca bebê,brinquedos,74.86,2022-04-14,10.3656841561
65955a121b7c4edbe6511d84,Boneca bebê,brinquedos,56.53,2022-04-14,3.5411569601
65955a121b7c4edbe6511d85,Cubo mágico 8x8,brinquedos,17.85,2022-04-14,1.2335847087
65955a121b7c4edbe6511d8f,Pandeiro,instrumentos musicais,117.19,2021-05-14,6.5231408539
65955a121b7c4edbe6511d90,Lava louças,eletrodomesticos,1570.84,2021-05-14,81.2269433455
65955a121b7c4edbe6511d91,Fone de ouvido,eletronicos,199.68,2021-05-14,8.2167983483
65955a121b7c4edbe6511d92,Jogo de panelas,utilidades domesticas,296.91,2021-05-14,13.3940033412
65955a121b7c4edbe6511d93,Iniciando em programação,livros,49.41,2021-05-14,0.0
65955a121b7c4edbe6511d94,Bateria,instrumentos musicais,846.76,2022-05-14,48.2512389269
65955a121b7c4edbe6511d95,Celular Plus X42,eletronicos,2678.61,2022-05-14,147.1079628716
65955a121b7c4edbe6511d96,Bateria,instrumentos musicais,522.67,2022-05-14,25.415044164
65955a121b7c4edbe6511d97,Smart TV,eletronicos,2041.95,2022-05-14,106.3121335565
65955a121b7c4edbe6511d98,Geladeira,eletrodomesticos,2232.46,2022-05-14,116.4562179255
65955a121b7c4edbe6511d99,Geladeira,eletrodomesticos,2505.72,2022-05-14,131.0064908491
65955a121b7c4edbe6511d9a,Xadrez de madeira,brinquedos,42.02,2022-05-14,2.768543112
65955a121b7c4edbe6511da7,Cama king,moveis,825.21,2021-06-14,51.7419595528
65955a121b7c4edbe6511da8,Headset,eletronicos,201.76,2021-06-14,11.6315281995
65955a121b7c4edbe6511da9,Jogo de copos,utilidades domesticas,35.72,2021-06-14,2.4330870649
65955a121b7c4edbe6511daa,Cama box,moveis,418.23,2021-06-14,23.1579044703
65955a121b7c4edbe6511dab,Sofá retrátil,moveis,839.8,2021-06-14,42.301262609
65955a121b7c4edbe6511dac,Smart TV,eletronicos,1676.3,2022-06-14,89.789036538
65955a121b7c4edbe6511dad,Guitarra,instrumentos musicais,925.31,2022-06-14,46.8544128604
65955a121b7c4edbe6511dae,Jogo de tabuleiro,brinquedos,337.68,2022-06-14,15.5648831886
65955a121b7c4edbe6511daf,Mochila,esporte e lazer,134.02,2022-06-14,4.7206008801
65955a121b7c4edbe6511db0,Jogo de copos,utilidades domesticas,33.34,2022-06-14,0.0
65955a121b7c4edbe6511db1,Violão,instrumentos musicais,444.22,2022-06-14,25.0524939535
65955a121b7c4edbe6511db2,Panela de pressão,utilidades domesticas,101.58,2022-06-14,2.9932684727
65955a121b7c4edbe6511dbc,Violão,instrumentos musicais,485.93,2021-07-14,23.4587496928
65955a121b7c4edbe6511dbd,Micro-ondas,eletrodomesticos,838.75,2021-07-14,42.2453532678
65955a121b7c4edbe6511dbe,Kit banquetas,moveis,310.35,2021-07-14,22.7671392285
65955a121b7c4edbe6511dbf,Jogo de tabuleiro,brinquedos,196.12,2021-07-14,10.7259259006
65955a121b7c4edbe6511dc0,Celular ABXY,eletronicos,1185.7,2021-07-14,63.4180838445
65955a121b7c4edbe6511dc1,Mochila,esporte e lazer,129.11,2021-07-14,10.0385354078
65955a121b7c4edbe6511dc2,Cama box,moveis,670.63,2021-07-14,33.2934690406
65955a121b7c4edbe6511dc3,Micro-ondas,eletrodomesticos,657.37,2021-07-14,32.587413932
65955a121b7c4edbe6511dc4,Bola de vôlei,esporte e lazer,76.41,2022-07-14,5.4677179744
65955a121b7c4edbe6511dc5,Bola de vôlei,esporte e lazer,64.91,2022-07-14,3.9873667496
65955a121b7c4edbe6511dc6,Kit banquetas,moveis,373.88,2022-07-14,21.3071005646
65955a121b7c4edbe6511dc7,Cama box,moveis,586.35,2022-07-14,28.8058125889
